Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
284110,Kita-Ioto,22447,Confirmed Eruption,,,,,2022,,3,,27,,Observations: Reported,,2022,,3,,27,,25.424,141.284
282110,Asosan,22424,Confirmed Eruption,,2,,,2021,,10,,14,,Observations: Reported,,2021,,10,,20,,32.884,131.104
284096,Nishinoshima,22407,Confirmed Eruption,,2,,,2021,,8,,14,,Observations: Reported,,2021,,8,,15,,27.247,140.874
284130,Fukutoku-Oka-no-Ba,22408,Confirmed Eruption,,4,,,2021,,8,,13,,Observations: Reported,,2021,,9,?,12,,24.285,141.481
282060,Kikai,22374,Confirmed Eruption,,1,,,2020,,10,,6,,Observations: Reported,,2020,,10,,6,,30.793,130.305
282050,Kuchinoerabujima,22391,Confirmed Eruption,,1,,,2020,,8,,29,,Observations: Reported,,2020,,8,,29,,30.443,130.217
282060,Kikai,22359,Confirmed Eruption,,1,,,2020,,4,,29,,Observations: Reported,,2020,,4,,29,,30.793,130.305
282050,Kuchinoerabujima,22345,Confirmed Eruption,,3,,,2020,,1,,11,,Observations: Reported,,2020,,5,,13,,30.443,130.217
284096,Nishinoshima,22340,Confirmed Eruption,,1,,,2019,,12,,5,,Observations: Reported,,2020,,8,,27,,27.247,140.874
282060,Kikai,22339,Confirmed Eruption,,2,,,2019,,11,,2,,Observations: Reported,,2019,,11,,2,,30.793,130.305
283110,Asamayama,22326,Confirmed Eruption,,2,,,2019,,8,,7,,Observations: Reported,,2019,,8,,25,,36.406,138.523
282110,Asosan,22317,Confirmed Eruption,,2,,,2019,,4,,16,,Observations: Reported,,2020,,6,,16,,32.884,131.104
282050,Kuchinoerabujima,22296,Confirmed Eruption,,3,,,2018,,10,,21,,Observations: Reported,,2019,,2,,3,,30.443,130.217
284096,Nishinoshima,22280,Confirmed Eruption,,1,,,2018,,7,,12,,Observations: Reported,,2018,,7,,21,,27.247,140.874
282090,Kirishimayama,22257,Confirmed Eruption,Shinmoedake,3,,,2018,,3,,1,,Observations: Reported,,2018,,6,,27,,31.934,130.862
283120,Kusatsu-Shiranesan,22258,Confirmed Eruption,Motoshiranesan,1,,,2018,,1,,23,,Observations: Reported,,2018,,1,,23,,36.618,138.528
282090,Kirishimayama,22242,Confirmed Eruption,Shinmoedake,2,,,2017,,10,,11,,Observations: Reported,,2017,,10,,17,,31.934,130.862
284096,Nishinoshima,22207,Confirmed Eruption,,2,,,2017,,4,,18,1,Observations: Reported,,2017,,8,,17,6,27.247,140.874
282080,Aira,22203,Confirmed Eruption,Minamidake summit crater,1,,,2017,,3,,25,,Observations: Reported,>,2022,,6,,3,,31.593,130.657
282110,Asosan,22174,Confirmed Eruption,,3,,,2016,,10,,7,,Observations: Reported,,2016,,11,,12,,32.884,131.104
283020,Hakoneyama,21080,Confirmed Eruption,,1,,,2015,,6,,29,,Observations: Reported,,2015,,7,,1,,35.233,139.021
283110,Asamayama,21081,Confirmed Eruption,,1,,,2015,,6,,16,,Observations: Reported,,2015,,6,,16,,36.406,138.523
282050,Kuchinoerabujima,21073,Confirmed Eruption,,3,,,2015,,5,,29,,Observations: Reported,,2015,,6,,19,,30.443,130.217
283040,Ontakesan,20964,Confirmed Eruption,Summit crater,3,,,2014,,9,,27,,Observations: Reported,,2014,,10,,14,,35.893,137.48
282110,Asosan,20960,Confirmed Eruption,Naka-dake,2,,,2014,,8,,30,,Observations: Reported,,2016,,5,,1,,32.884,131.104
282050,Kuchinoerabujima,20952,Confirmed Eruption,Shindake,1,,,2014,,8,,3,,Observations: Reported,,2014,,8,,3,,30.443,130.217
282110,Asosan,20935,Confirmed Eruption,Naka-dake,1,,,2014,,1,,13,,Observations: Reported,,2014,,2,,19,,32.884,131.104
284096,Nishinoshima,20916,Confirmed Eruption,Offshore to the SE (Niijima),2,,,2013,,11,,20,,Observations: Reported,,2015,,11,?,17,,27.247,140.874
282060,Kikai,20781,Confirmed Eruption,,1,,,2013,,6,,4,,Observations: Reported,,2013,,6,,4,,30.793,130.305
284120,Ioto,20772,Confirmed Eruption,Asodai,1,,,2012,,2,,10,,Observations: Reported,,2012,,5,,2,,24.751,141.289
282110,Asosan,20753,Confirmed Eruption,Naka-dake,1,,,2011,,5,,15,,Observations: Reported,,2011,,6,,9,,32.884,131.104
282090,Kirishimayama,20782,Confirmed Eruption,Shinmoe-dake,2,,,2011,,1,,19,,Observations: Reported,,2011,,9,,7,,31.934,130.862
284040,Miyakejima,18282,Confirmed Eruption,,1,,,2010,,4,,11,,Observations: Reported,,2010,,7,,21,,34.094,139.526
282090,Kirishimayama,17165,Confirmed Eruption,Shinmoe-dake,1,,,2010,,3,,30,,Observations: Reported,,2010,,7,,10,,31.934,130.862
284130,Fukutoku-Oka-no-Ba,18469,Confirmed Eruption,,1,,,2010,,2,,3,,Observations: Reported,,2010,,4,?,8,,24.285,141.481
284040,Miyakejima,18281,Confirmed Eruption,,1,,,2009,,4,,1,,Observations: Reported,,2009,,4,,1,,34.094,139.526
283110,Asamayama,17812,Confirmed Eruption,,2,,,2009,,1,,21,,Observations: Reported,,2009,,5,,2,,36.406,138.523
285070,Akan,18707,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,2008,,11,,18,,Observations: Reported,,2008,,11,,28,,43.384,144.013
282090,Kirishimayama,17163,Confirmed Eruption,Shinmoe-dake crater and W flank,1,,,2008,,8,,22,,Observations: Reported,,2008,,8,,22,,31.934,130.862
283110,Asamayama,17811,Confirmed Eruption,,1,,,2008,,8,,10,,Observations: Reported,,2008,,8,,14,,36.406,138.523
284040,Miyakejima,18280,Confirmed Eruption,,1,,,2008,,5,,8,,Observations: Reported,,2008,,5,,8,,34.094,139.526
282110,Asosan,17351,Confirmed Eruption,Naka-dake,1,,,2008,,2,,17,,Observations: Reported,,2008,,2,,17,,32.884,131.104
284040,Miyakejima,18279,Confirmed Eruption,,1,,,2008,,1,,7,,Observations: Reported,,2008,,1,,7,,34.094,139.526
283040,Ontakesan,20962,Confirmed Eruption,1979 Crater #7,0,,,2007,,3,,24,7,Observations: Reported,,,,,,,,35.893,137.48
284040,Miyakejima,18278,Confirmed Eruption,,1,,,2006,,8,,23,,Observations: Reported,,2006,,8,,23,,34.094,139.526
285070,Akan,18704,Confirmed Eruption,NE flank of Me-Akan,1,,,2006,,3,,21,,Observations: Reported,,2006,,3,,21,,43.384,144.013
284040,Miyakejima,18277,Confirmed Eruption,,1,,,2006,,2,,17,,Observations: Reported,,2006,,2,,17,,34.094,139.526
284130,Fukutoku-Oka-no-Ba,18467,Confirmed Eruption,,1,,,2005,,7,,2,,Observations: Reported,,2005,,7,?,21,,24.285,141.481
282110,Asosan,17350,Confirmed Eruption,Naka-dake,1,,,2005,,4,,14,,Observations: Reported,,2005,,8,,16,15,32.884,131.104
284040,Miyakejima,18276,Confirmed Eruption,,1,,,2005,,4,,12,,Observations: Reported,,2005,,5,,18,,34.094,139.526
284040,Miyakejima,18275,Confirmed Eruption,,1,,,2004,,11,,30,,Observations: Reported,,2004,,12,,9,,34.094,139.526
282030,Suwanosejima,16947,Confirmed Eruption,O-take,2,,,2004,,10,,23,,Observations: Reported,>,2022,,6,,3,,29.638,129.714
283110,Asamayama,17810,Confirmed Eruption,,2,,,2004,,9,,1,,Observations: Reported,,2004,,12,,9,,36.406,138.523
282060,Kikai,17003,Confirmed Eruption,Iwo-dake,2,,,2004,,3,,5,,Observations: Reported,,2004,,10,,16,15,30.793,130.305
285050,Tokachidake,18661,Confirmed Eruption,1962-II Crater,1,?,,2004,,2,,25,,Observations: Reported,,2004,,4,,19,,43.418,142.686
282110,Asosan,17349,Confirmed Eruption,Naka-dake,1,,,2004,,1,,14,,Observations: Reported,,2004,,1,,14,,32.884,131.104
282110,Asosan,17348,Confirmed Eruption,Naka-dake,1,,,2003,,7,,10,,Observations: Reported,,2003,,7,,14,,32.884,131.104
282060,Kikai,17002,Confirmed Eruption,Iwo-dake,2,,,2003,,2,?,16,15,Observations: Reported,,2003,,10,,16,15,30.793,130.305
283110,Asamayama,17809,Confirmed Eruption,,1,,,2003,,2,,6,,Observations: Reported,,2003,,4,,18,,36.406,138.523
284090,Izu-Torishima,18372,Confirmed Eruption,Iwo-yama,2,,,2002,,8,,12,,Observations: Reported,,2002,,8,,20,,30.484,140.303
282060,Kikai,17001,Confirmed Eruption,Iwo-dake,2,,,2002,,5,,11,,Observations: Reported,,2002,,7,,16,15,30.793,130.305
284120,Ioto,18421,Confirmed Eruption,Off SE coast and Idogahama (NW coast),1,,,2001,,9,,21,,Observations: Reported,,2001,,10,,23,,24.751,141.289
284040,Miyakejima,18274,Confirmed Eruption,,2,,,2001,,1,,11,,Observations: Reported,,2002,,11,,24,,34.094,139.526
282030,Suwanosejima,16946,Confirmed Eruption,O-take (Upper NE flank),3,?,,2000,,12,,19,,Observations: Reported,,2004,,7,?,5,,29.638,129.714
282060,Kikai,17000,Confirmed Eruption,Iwo-dake,1,,,2000,,10,,16,15,Observations: Reported,,2001,,12,,16,15,30.793,130.305
285020,Hokkaido-Komagatake,18582,Confirmed Eruption,,1,,,2000,,9,,4,,Observations: Reported,,2000,,11,,8,,42.063,140.677
284040,Miyakejima,18273,Confirmed Eruption,Summit and submarine western flank,3,,,2000,,6,,27,,Observations: Reported,,2000,,9,,28,,34.094,139.526
285030,Toya,18602,Confirmed Eruption,Usu N flank (Kompira-yama & W Nishi-yama),2,,,2000,,3,,31,,Observations: Reported,,2001,,9,,15,5,42.544,140.839
282030,Suwanosejima,16945,Confirmed Eruption,O-take,2,?,,2000,,2,,24,4,Observations: Reported,,2000,,2,,24,4,29.638,129.714
282060,Kikai,16999,Confirmed Eruption,Iwo-dake,2,?,,2000,,1,,16,15,Observations: Reported,,2000,,3,,16,15,30.793,130.305
284120,Ioto,18420,Confirmed Eruption,Asodai area,1,,,1999,,9,,10,,Observations: Reported,,1999,,9,,10,,24.751,141.289
282030,Suwanosejima,16944,Confirmed Eruption,O-take,1,?,,1999,,6,,15,5,Observations: Reported,,1999,,6,,30,4,29.638,129.714
282030,Suwanosejima,16943,Confirmed Eruption,O-take,1,?,,1999,,1,,5,5,Observations: Reported,,1999,,2,,24,4,29.638,129.714
285070,Akan,18703,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1998,,11,,9,,Observations: Reported,,1998,,11,,9,,43.384,144.013
285020,Hokkaido-Komagatake,18581,Confirmed Eruption,1996 crater,2,,,1998,,10,,25,,Observations: Reported,,1998,,10,,25,,42.063,140.677
282060,Kikai,16998,Confirmed Eruption,Iwo-dake,2,,,1998,,4,,25,,Observations: Reported,,1999,,8,,16,15,30.793,130.305
283090,Niigata-Yakeyama,17551,Confirmed Eruption,Upper east flank,1,,,1998,,3,,30,,Observations: Reported,,,,,,,,36.921,138.036
283090,Niigata-Yakeyama,17550,Confirmed Eruption,Upper east flank,1,,,1997,,10,,29,,Observations: Reported,,1997,,12,,10,,36.921,138.036
283260,Akita-Yakeyama,18090,Confirmed Eruption,Kare-numa,1,,,1997,,8,,16,,Observations: Reported,,1997,,8,,16,,39.964,140.757
282060,Kikai,16997,Confirmed Eruption,Iwo-dake,1,?,,1997,,7,,2,182,Observations: Reported,,,,,,,,30.793,130.305
283260,Akita-Yakeyama,18089,Confirmed Eruption,NE flank (Sumikawa-Onsen),1,,,1997,,5,,11,,Observations: Reported,,1997,,5,,11,,39.964,140.757
282030,Suwanosejima,16942,Confirmed Eruption,O-take,1,,,1996,,12,,26,,Observations: Reported,,1997,,4,,17,,29.638,129.714
285070,Akan,18702,Confirmed Eruption,Me-Akan (Ponmachineshiri crater no. 4),1,,,1996,,11,,21,,Observations: Reported,,1996,,11,,21,,43.384,144.013
283170,Adatarayama,17913,Confirmed Eruption,Numanotaira,1,,,1996,,9,,1,,Observations: Reported,,1996,,9,,1,,37.647,140.281
285020,Hokkaido-Komagatake,18580,Confirmed Eruption,1929 crater and summit crater fissure,1,,,1996,,3,,5,,Observations: Reported,,1996,,3,?,12,,42.063,140.677
282100,Unzendake,17182,Confirmed Eruption,Fugen-dake,2,,,1996,,2,,10,,Observations: Reported,,1996,,5,,1,,32.761,130.299
282120,Kujusan,17365,Confirmed Eruption,Hosho lava dome (east flank),1,,,1995,,10,,11,,Observations: Reported,,1996,,3,,24,,33.086,131.249
283070,Yakedake,17524,Confirmed Eruption,SE flank (Azusa-gawa),1,,,1995,,2,,11,,Observations: Reported,,1995,,2,,11,,36.227,137.587
284120,Ioto,18419,Confirmed Eruption,NE side,1,,,1994,,8,,22,,Observations: Reported,,1994,,8,,22,,24.751,141.289
282110,Asosan,17347,Confirmed Eruption,Naka-dake,2,,,1994,,5,,2,,Observations: Reported,,1995,,11,,16,15,32.884,131.104
284130,Fukutoku-Oka-no-Ba,18458,Confirmed Eruption,,1,,,1992,,11,,10,,Observations: Reported,,1993,,9,?,9,,24.285,141.481
282110,Asosan,17346,Confirmed Eruption,Naka-dake,2,,,1992,,4,,23,,Observations: Reported,,1993,,6,?,10,,32.884,131.104
282090,Kirishimayama,17162,Confirmed Eruption,Shinmoe-dake,1,,,1991,,12,,1,,Observations: Reported,,1992,,4,,19,,31.934,130.862
283040,Ontakesan,20963,Confirmed Eruption,1979 Crater #7,0,,,1991,,5,,13,,Observations: Reported,,1991,,5,,16,,35.893,137.48
282100,Unzendake,17181,Confirmed Eruption,Fugen-dake,1,,,1990,,11,,17,,Observations: Reported,,1995,,2,,16,15,32.761,130.299
284010,Izu-Oshima,18244,Confirmed Eruption,Mihara-yama (1987 summit crater),2,,,1990,,10,,4,,Observations: Reported,,1990,,10,,4,,34.724,139.394
283110,Asamayama,17808,Confirmed Eruption,,2,,,1990,,7,,20,,Observations: Reported,,1990,,7,,20,,36.406,138.523
282030,Suwanosejima,16941,Confirmed Eruption,O-take,2,,,1990,,4,,16,15,Observations: Reported,,1996,,7,,14,,29.638,129.714
283010,Izu-Tobu,17379,Confirmed Eruption,Teishi-kaikyu (4 km NE of Ito City),1,,,1989,,7,,13,,Observations: Reported,,1989,,7,,13,,34.9,139.098
283090,Niigata-Yakeyama,17549,Confirmed Eruption,Upper East flank,1,,,1989,,4,,19,,Observations: Reported,,1989,,4,,26,,36.921,138.036
282110,Asosan,17345,Confirmed Eruption,Naka-dake,2,,,1989,,4,,5,,Observations: Reported,,1991,,2,,9,,32.884,131.104
285050,Tokachidake,18660,Confirmed Eruption,1962 Crater,2,,,1988,,12,?,10,,Observations: Reported,,1989,,5,,16,15,43.418,142.686
282110,Asosan,17344,Confirmed Eruption,Naka-dake,1,,,1988,,5,,26,5,Observations: Reported,,1989,,1,,16,15,32.884,131.104
282060,Kikai,16996,Confirmed Eruption,Iwo-dake,1,,,1988,,1,,18,,Observations: Reported,,1988,,1,,18,,30.793,130.305
282030,Suwanosejima,16940,Confirmed Eruption,O-take,2,,,1988,,1,,16,15,Observations: Reported,,1989,,12,,16,15,29.638,129.714
285070,Akan,18701,Confirmed Eruption,Me-Akan (SE rim of Ponmachineshiri),1,,,1988,,1,,5,,Observations: Reported,,1988,,2,?,18,,43.384,144.013
284010,Izu-Oshima,18243,Confirmed Eruption,Mihara-yama,2,,,1987,,11,,16,,Observations: Reported,,1988,,1,,27,,34.724,139.394
284130,Fukutoku-Oka-no-Ba,17602,Confirmed Eruption,,0,,,1987,,7,,14,,Observations: Reported,,1987,,8,?,30,,24.285,141.481
283090,Niigata-Yakeyama,17548,Confirmed Eruption,,1,,,1987,,4,,25,5,Observations: Reported,,,,,,,,36.921,138.036
284010,Izu-Oshima,18242,Confirmed Eruption,"Mihara-yama, N part and NW of caldera",3,,,1986,,11,,15,,Observations: Reported,,1986,,12,,18,,34.724,139.394
284130,Fukutoku-Oka-no-Ba,17600,Confirmed Eruption,,2,,,1986,,1,,18,,Observations: Reported,,1986,,3,?,28,,24.285,141.481
282030,Suwanosejima,16939,Confirmed Eruption,O-take,2,,,1985,,9,,16,15,Observations: Reported,,1987,,6,,16,15,29.638,129.714
285050,Tokachidake,18659,Confirmed Eruption,East wall of 1962 crater,1,,,1985,,6,,19,,Observations: Reported,,1985,,6,,22,,43.418,142.686
282030,Suwanosejima,16938,Confirmed Eruption,O-take,2,,,1984,,10,,16,15,Observations: Reported,,1984,,10,,16,15,29.638,129.714
285070,Akan,18700,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1984,,5,,1,,Observations: Reported,,1984,,5,,1,,43.384,144.013
282110,Asosan,17343,Confirmed Eruption,Naka-dake,1,,,1984,,4,,13,3,Observations: Reported,,1985,,6,,24,,32.884,131.104
284100,Kaitoku Seamount,18374,Confirmed Eruption,Higashi-Kaitokuba,0,,,1984,,3,,8,,Observations: Reported,,1984,,3,?,26,,26.127,141.102
284040,Miyakejima,18272,Confirmed Eruption,SW flank (4.5 km long NE-SW fissure),3,,,1983,,10,,3,,Observations: Reported,,1983,,10,,4,,34.094,139.526
283120,Kusatsu-Shiranesan,17844,Confirmed Eruption,"Yu-gama, Kara-gama",1,,,1983,,7,,26,,Observations: Reported,,1983,,12,,21,,36.618,138.528
282110,Asosan,17342,Confirmed Eruption,Naka-dake,1,,,1983,,7,,16,15,Observations: Reported,,1983,,10,,16,15,32.884,131.104
283090,Niigata-Yakeyama,17547,Confirmed Eruption,,1,,,1983,,4,?,14,,Observations: Reported,,1983,,4,?,15,,36.921,138.036
283110,Asamayama,17807,Confirmed Eruption,,2,,,1983,,4,,8,,Observations: Reported,,1983,,4,,8,,36.406,138.523
284120,Ioto,18417,Confirmed Eruption,West side (Asodai),1,,,1982,,11,,28,,Observations: Reported,,1982,,12,?,16,15,24.751,141.289
283120,Kusatsu-Shiranesan,17843,Confirmed Eruption,"Kara-gama, Yu-gama",1,,,1982,,10,,26,,Observations: Reported,,1982,,12,,29,,36.618,138.528
283110,Asamayama,17806,Confirmed Eruption,,1,,,1982,,10,,2,,Observations: Reported,,1982,,10,,2,,36.406,138.523
283110,Asamayama,17805,Confirmed Eruption,,2,,,1982,,4,,26,,Observations: Reported,,1982,,4,,26,,36.406,138.523
284120,Ioto,18416,Confirmed Eruption,NW side (Idogahama beach),1,,,1982,,3,,9,,Observations: Reported,,1982,,3,,10,,24.751,141.289
282110,Asosan,17341,Confirmed Eruption,Naka-dake,1,,,1981,,6,,15,,Observations: Reported,,1981,,6,,15,,32.884,131.104
285040,Shikotsu,18633,Confirmed Eruption,Tarumai,1,,,1981,,2,,27,,Observations: Reported,,1981,,2,,27,,42.688,141.38
282050,Kuchinoerabujima,16979,Confirmed Eruption,NNE-SSW fissure on E side of Shindake,2,,,1980,,9,,28,,Observations: Reported,,1980,,9,,28,,30.443,130.217
282110,Asosan,17340,Confirmed Eruption,Naka-dake,1,,,1980,,9,,24,,Observations: Reported,,1980,,9,,24,,32.884,131.104
284120,Ioto,18415,Confirmed Eruption,Kitanohara,1,,,1980,,3,,13,,Observations: Reported,,1980,,3,,13,,24.751,141.289
283040,Ontakesan,17457,Confirmed Eruption,200 m SW of Kengamine,2,,,1979,,10,,28,,Observations: Reported,,1980,,4,,25,,35.893,137.48
282110,Asosan,17339,Confirmed Eruption,Naka-dake,2,,,1979,,6,,5,4,Observations: Reported,,1980,,3,,8,,32.884,131.104
282090,Kirishimayama,17161,Confirmed Eruption,Shinmoe-dake,1,,,1979,,2,,16,60,Observations: Reported,,,,,,,,31.934,130.862
285040,Shikotsu,18632,Confirmed Eruption,Tarumai (SE foot of summit dome),1,,,1978,,12,,12,,Observations: Reported,,1979,,5,,11,,42.688,141.38
284120,Ioto,18414,Confirmed Eruption,West side (Asodai),1,,,1978,,12,,11,,Observations: Reported,,1978,,12,,11,,24.751,141.289
285040,Shikotsu,18631,Confirmed Eruption,Tarumai (SE foot of summit dome),1,,,1978,,5,,14,,Observations: Reported,,1978,,5,,17,,42.688,141.38
283180,Azumayama,17937,Confirmed Eruption,Issaikyo (Oana),1,,,1977,,12,,7,,Observations: Reported,,1977,,12,,7,,37.735,140.244
285030,Toya,18601,Confirmed Eruption,Usu-Shinzan,3,,,1977,,8,,7,,Observations: Reported,,1982,,3,,16,15,42.544,140.839
282110,Asosan,17338,Confirmed Eruption,Naka-dake,2,,,1977,,4,,11,,Observations: Reported,,1978,,8,,16,15,32.884,131.104
282050,Kuchinoerabujima,16978,Confirmed Eruption,Shindake,2,,,1976,,4,,2,,Observations: Reported,,1976,,4,,2,,30.443,130.217
283120,Kusatsu-Shiranesan,17842,Confirmed Eruption,NE corner of Mizu-gama Crater,1,,,1976,,3,,2,,Observations: Reported,,1976,,3,,2,,36.618,138.528
284120,Ioto,18413,Confirmed Eruption,West side (Asodai),1,,,1976,,1,,16,15,Observations: Reported,,,,,,,,24.751,141.289
282110,Asosan,17337,Confirmed Eruption,Naka-dake,1,,,1975,,10,,16,15,Observations: Reported,,1976,,1,,13,,32.884,131.104
284090,Izu-Torishima,18371,Confirmed Eruption,9 km S of Torishima,2,,,1975,,10,,2,,Observations: Reported,,,,,,,,30.484,140.303
284131,Minami-Hiyoshi,18424,Confirmed Eruption,23.50 N 141.92 E,0,,,1975,,8,,25,,Observations: Reported,,,,,,,,23.5,141.935
284130,Fukutoku-Oka-no-Ba,17598,Confirmed Eruption,,2,,,1974,,12,,24,,Observations: Reported,?,1975,,11,,13,,24.285,141.481
283090,Niigata-Yakeyama,17546,Confirmed Eruption,WNW and NNE side of lava dome,2,,,1974,,7,,28,,Observations: Reported,,1974,,7,,28,,36.921,138.036
282050,Kuchinoerabujima,16977,Confirmed Eruption,Shindake,1,,,1974,,6,,3,,Observations: Reported,,1974,,6,,3,,30.443,130.217
283220,Chokaisan,18034,Confirmed Eruption,"E side of Shinzan, W of Kojin-yama",1,,,1974,,3,,1,,Observations: Reported,,1974,,4,,30,,39.099,140.049
284010,Izu-Oshima,18241,Confirmed Eruption,Mihara-yama,1,,,1974,,2,,28,,Observations: Reported,,1974,,6,,20,,34.724,139.394
284130,Fukutoku-Oka-no-Ba,17597,Confirmed Eruption,3.8 km NNE of Minami-Iwo-jima,2,,,1973,,12,,18,,Observations: Reported,,1974,,2,,16,,24.285,141.481
282050,Kuchinoerabujima,16976,Confirmed Eruption,Shindake,2,,,1973,,11,,5,,Observations: Reported,,1973,,11,,19,,30.443,130.217
284096,Nishinoshima,18358,Confirmed Eruption,East of Nishino-shima,2,,,1973,,4,,12,,Observations: Reported,,1974,,5,,5,4,27.247,140.874
283110,Asamayama,17804,Confirmed Eruption,,2,,,1973,,2,,1,,Observations: Reported,,1973,,5,,24,,36.406,138.523
282110,Asosan,17336,Confirmed Eruption,Naka-dake,2,,,1973,,1,,16,15,Observations: Reported,,1975,,6,,16,15,32.884,131.104
282050,Kuchinoerabujima,16975,Confirmed Eruption,Shindake,2,,,1972,,9,,2,,Observations: Reported,,1972,,9,,2,,30.443,130.217
282090,Kirishimayama,17160,Confirmed Eruption,"North foot, near Tearai hot springs",1,,,1971,,8,,5,,Observations: Reported,,1971,,8,,5,,31.934,130.862
284010,Izu-Oshima,18240,Confirmed Eruption,Mihara-yama,1,,,1971,,4,,5,,Observations: Reported,,1971,,4,,5,,34.724,139.394
283230,Akita-Komagatake,18053,Confirmed Eruption,Me-dake,2,,,1970,,9,,18,,Observations: Reported,,1971,,1,,26,,39.761,140.799
284010,Izu-Oshima,18239,Confirmed Eruption,Mihara-yama,1,,,1970,,6,,30,,Observations: Reported,,1970,,11,,12,,34.724,139.394
282110,Asosan,17335,Confirmed Eruption,Naka-dake,2,,,1970,,4,,21,,Observations: Reported,,1972,,9,,16,15,32.884,131.104
284070,Myojinsho,18323,Confirmed Eruption,Myojinsho,2,,,1970,,1,,29,,Observations: Reported,,1970,,6,,16,15,31.888,139.918
284010,Izu-Oshima,18238,Confirmed Eruption,Mihara-yama,1,,,1970,,1,,26,,Observations: Reported,,1970,,1,,31,,34.724,139.394
284120,Ioto,18411,Confirmed Eruption,,1,,,1969,,12,,1,30,Observations: Reported,,1969,,12,,1,30,24.751,141.289
284010,Izu-Oshima,18237,Confirmed Eruption,Mihara-yama,1,,,1969,,1,,19,,Observations: Reported,,1969,,7,,16,15,34.724,139.394
284120,Ioto,18410,Confirmed Eruption,West side (Asodai),1,,,1969,,1,?,12,,Observations: Reported,,1969,,1,?,21,,24.751,141.289
282050,Kuchinoerabujima,16974,Confirmed Eruption,Shindake,3,,,1968,,12,,21,,Observations: Reported,,1969,,3,,10,,30.443,130.217
284010,Izu-Oshima,18236,Confirmed Eruption,Mihara-yama,1,,,1968,,7,,28,,Observations: Reported,,1968,,7,,28,,34.724,139.394
282020,Io-Torishima,16920,Confirmed Eruption,,1,,,1968,,7,,18,,Observations: Reported,,1968,,7,,18,,27.881,128.223
284010,Izu-Oshima,18235,Confirmed Eruption,Mihara-yama,1,,,1968,,1,,19,,Observations: Reported,,1968,,1,,19,,34.724,139.394
284120,Ioto,18409,Confirmed Eruption,West side (Asodai),1,,,1967,,12,,23,,Observations: Reported,,1967,,12,,23,,24.751,141.289
282020,Io-Torishima,16919,Confirmed Eruption,,1,,,1967,,11,,25,5,Observations: Reported,,,,,,,,27.881,128.223
284010,Izu-Oshima,18234,Confirmed Eruption,Mihara-yama,1,,,1967,,5,,16,15,Observations: Reported,,1967,,8,,16,15,34.724,139.394
282110,Asosan,17334,Confirmed Eruption,Naka-dake,1,,,1967,,5,,16,15,Observations: Reported,,1969,,12,,16,15,32.884,131.104
282050,Kuchinoerabujima,16973,Confirmed Eruption,Shindake,2,,,1966,,11,,22,,Observations: Reported,,1966,,11,,22,,30.443,130.217
285070,Akan,18699,Confirmed Eruption,Me-Akan (Nakamachineshiri),1,,,1966,,6,,15,5,Observations: Reported,,1966,,6,,15,5,43.384,144.013
284010,Izu-Oshima,18037,Confirmed Eruption,Mihara-yama,1,,,1965,,11,,25,,Observations: Reported,,1966,,6,,13,,34.724,139.394
284090,Izu-Torishima,18370,Confirmed Eruption,,0,,,1965,,11,,13,,Observations: Hydrophonic,,1965,,12,,5,4,30.484,140.303
283110,Asamayama,17803,Confirmed Eruption,,2,,,1965,,5,,23,,Observations: Reported,,1965,,5,,23,,36.406,138.523
285070,Akan,18698,Confirmed Eruption,Me-Akan (Nakamachineshiri),1,,,1965,,5,,15,5,Observations: Reported,,1965,,5,,15,5,43.384,144.013
282110,Asosan,17333,Confirmed Eruption,Naka-dake,2,,,1964,,10,,16,15,Observations: Reported,,1966,,12,,16,15,32.884,131.104
285070,Akan,18697,Confirmed Eruption,Me-Akan (Nakamachineshiri),1,,,1964,,6,,18,,Observations: Reported,,1964,,7,?,4,,43.384,144.013
282110,Asosan,17332,Confirmed Eruption,Naka-dake,1,,,1964,,5,,14,,Observations: Reported,,1964,,5,,14,,32.884,131.104
283150,Nasudake,17886,Confirmed Eruption,Chausu-dake (west side),1,,,1963,,11,,20,,Observations: Reported,,1963,,11,,21,,37.125,139.963
282110,Asosan,17331,Confirmed Eruption,Naka-dake,2,,,1963,,11,,10,,Observations: Reported,,1964,,1,,16,15,32.884,131.104
283090,Niigata-Yakeyama,17545,Confirmed Eruption,,1,,,1963,,7,,10,,Observations: Reported,,1963,,9,,30,,36.921,138.036
282110,Asosan,17330,Confirmed Eruption,Naka-dake,1,,,1963,,4,,21,,Observations: Reported,,1963,,7,,16,15,32.884,131.104
283090,Niigata-Yakeyama,17544,Confirmed Eruption,,1,,,1963,,2,,14,,Observations: Reported,,,,,,,,36.921,138.036
284040,Miyakejima,18271,Confirmed Eruption,NE flank,2,,,1962,,8,,24,,Observations: Reported,,1962,,8,,27,,34.094,139.526
